,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1294,1358989608012632079,https://www.airbnb.com/rooms/1358989608012632079,20250625193454,2025-06-27,city scrape,"Chinatown Boston 3BR Condo w/Pool, Gym & Parking","**Boston Downtown Condo** <br /><br />Indulge in luxurious living at your next Boston Common and Public Garden retreat, the fully equipped kitchen harmonizes with the dining and living area, offering a sensory feast of comfort. Three dreamy bedrooms, one with a king-sized bed and another Queen bed and third with two queens/Fulls and 2 Twins in the living room.<br /><br />✔ Shared Gym, Pool<br /><br />Please note that this condo is in Boston Near Boston Common Park",,https://a0.muscache.com/pictures/miso/Hosting-1358989608012632079/original/7a386294-55a2-4a18-bdbc-eff3ba90a3b9.png,463475392,https://www.airbnb.com/users/show/463475392,Haroldo,2022-06-09,"Michigan Center, MI","Business and Hospital Stays: Mass Living By: Jonah Magno.

Mass Living is a premier property management company specializing in luxury furnished apartments in MA, USA, with a strong focus on the region’s most sought-after neighborhoods—including Boston’s Back-Bay and Chinatown, and Cambridge’s Kendall and Central Squares.

We provide a seamless, high-end living experience tailored for discerning renters, corporate clients, and short-term guests.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_x_medium,Chinatown,38.0,45.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.36098,-71.0799,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,6.0,"[""Heating"", ""Luggage dropoff allowed"", ""Conditioner"", ""First aid kit"", ""Iron"", ""Washer"", ""Clothing storage"", ""Elevator"", ""Exercise equipment"", ""High chair"", ""Hair dryer"", ""Fire extinguisher"", ""Pets allowed"", ""Pack \u2019n play/Travel crib"", ""Free street parking"", ""Self check-in"", ""Shampoo"", ""Outdoor shower"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Pool"", ""Outdoor dining area"", ""Hangers"", ""Shared gym in building"", ""Free parking on premises"", ""Cooking basics"", ""Paid parking on premises"", ""Cleaning available during stay"", ""Bathtub"", ""Dryer"", ""Crib"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Kitchen"", ""Keypad"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$550.00,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,,t,8,31,56,146,2025-06-27,7,7,1,146,0,42,23100.0,2025-03-09,2025-06-16,4.71,4.57,4.57,4.43,4.71,5.0,4.43,,t,30,30,0,0,1.89
1295,1359013623672760636,https://www.airbnb.com/rooms/1359013623672760636,20250625193454,2025-06-27,city scrape,Back-Bay Lux Central 2BR Condo with Rooftop and Pa,"***We Are In Back-Bay, Please Ignore The Map!***<br /><br />Breathtaking views of Boston skyline and Back-Bay in your luxurious 2 bedroom 2 full bathroom penthouse with Gym and Roof Top!<br /><br />**ASK US ABOUT FREE BIKES**<br />The Condo:<br />→ Lightning Fast Wi-Fi<br />→ Lux memory foam mattress beds<br />→ Dedicated Workspace <br />→ Full Kitchen<br />→ Washer & Dryer<br />→ Lounge<br />→ Full Size Gym 24/7 FREE<br />→ 2 Elevators<br />→ 2 Folding beds - Baby Crib and High-chair<br /><br />Ideal for business travelers, medical professionals and corporate clients.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1359013623672760636/original/09250269-b5d9-43a2-a672-d38cb10b7b9d.jpeg,463475392,https://www.airbnb.com/users/show/463475392,Haroldo,2022-06-09,"Michigan Center, MI","Business and Hospital Stays: Mass Living By: Jonah Magno.

Mass Living is a premier property management company specializing in luxury furnished apartments in MA, USA, with a strong focus on the region’s most sought-after neighborhoods—including Boston’s Back-Bay and Chinatown, and Cambridge’s Kendall and Central Squares.

We provide a seamless, high-end living experience tailored for discerning renters, corporate clients, and short-term guests.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/ae7bad4b-e256-4158-9150-7d4f4d39968e.jpeg?aki_policy=profile_x_medium,Chinatown,38.0,45.0,"['email', 'phone']",t,t,,East Cambridge,,42.36206,-71.08106,Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,5.0,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Bikes"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Fire pit"", ""Iron"", ""Washer"", ""Clothing storage"", ""Elevator"", ""Refrigerator"", ""Exercise equipment"", ""Stainless steel electric stove"", ""Hair dryer"", ""Stainless steel single oven"", ""Fire extinguisher"", ""Pets allowed"", ""Outdoor kitchen with sink"", ""BBQ grill"", ""Self check-in"", ""Shampoo"", ""Bidet"", ""Crib - always at the listing"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Pool table"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Free parking garage on premises"", ""Outdoor dining area"", ""Hangers"", ""Standalone high chair - always at the listing"", ""Shared gym in building"", ""Hot water kettle"", ""Cooking basics"", ""Paid parking on premises"", ""Toaster"", ""Cleaning available during stay"", ""Bathtub"", ""Dryer"", ""Outdoor furniture"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Building staff"", ""Air conditioning"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi"", ""Trash compactor""]",$498.00,2,90,1.0,4.0,1125.0,1125.0,2.1,1125.0,,t,11,41,71,186,2025-06-27,2,2,0,164,0,12,5976.0,2025-03-18,2025-04-22,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,t,30,30,0,0,0.59
1298,1361546931809070698,https://www.airbnb.com/rooms/1361546931809070698,20250625193454,2025-06-26,city scrape,Cambridge Cozy Nest (3Br1Bath),"Beautiful 2 large bedrooms, 1 small bedroom, 1 bath, a microwave, a coffee maker, and a refrigerator, 2 nd floor unit in Cambridge. No shared space. Close to MIT and Kendall. 2min walk to restaurant and coffee store. 15min walk to subway station.<br />Quiet time 10:30PM to 7:00AM.",,https://a0.muscache.com/pictures/miso/Hosting-1059051878948058023/original/29bb118f-d61a-4004-b957-40cf051e20c3.jpeg,458543134,https://www.airbnb.com/users/show/458543134,Deqiang,2022-05-11,,,within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/25353558-c242-4690-968f-fcb93bdb2c43.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/25353558-c242-4690-968f-fcb93bdb2c43.jpg?aki_policy=profile_x_medium,The Port,2.0,3.0,['phone'],t,t,,The Port,,42.36753319142045,-71.09606578011469,Entire home,Entire home/apt,5,1.0,1 bath,3.0,4.0,"[""Heating"", ""Coffee maker"", ""Laundromat nearby"", ""Wine glasses"", ""Outdoor playground"", ""First aid kit"", ""Iron"", ""Portable fans"", ""Refrigerator"", ""Hair dryer"", ""Free street parking"", ""Self check-in"", ""Shampoo"", ""Private entrance"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Smart lock"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Hangers"", ""Hot water kettle"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",$221.00,1,28,1.0,2.0,28.0,28.0,2.0,28.0,,t,5,16,25,156,2025-06-26,3,3,1,71,0,18,3978.0,2025-03-30,2025-06-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,2,2,0,0,1.01
1299,1364370743284789673,https://www.airbnb.com/rooms/1364370743284789673,20250625193454,2025-06-26,city scrape,Practical Private Room #951 C,"This 163 square footage room on Boston's Central Square (Cambridge) is <br />   a spacious, well-kept and appealing room in a 3-bedroom apartment. The <br />   furnishing status may, or may not be adjustable for an additional fee, <br />   upon a request, depending on the availability.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1364370743284789673/original/581f99d9-106e-4399-82a6-2e13c0ec5021.jpeg,533234561,https://www.airbnb.com/users/show/533234561,Tina,2023-08-22,"New York, NY","I help manage homes around the US, particularly in NYC.
My goal is to provide you with a comfortable and enjoyable experience during your visit. 
Feel free to reach out with any questions or special requests. 
I look forward to hosting you!",within a few hours,100%,51%,f,https://a0.muscache.com/im/pictures/user/425242ef-f7cc-452d-b685-771d46f2a2aa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/425242ef-f7cc-452d-b685-771d46f2a2aa.jpg?aki_policy=profile_x_medium,Northwest Washington,704.0,1295.0,"['email', 'phone']",t,t,,The Port,,42.36800199030469,-71.10106610343361,Private room in rental unit,Private room,1,0.0,0 shared baths,3.0,1.0,"[""Smoke alarm"", ""Dishes and silverware"", ""Heating"", ""Hot water"", ""Microwave"", ""Cooking basics"", ""Free street parking"", ""Self check-in"", ""Dishwasher"", ""Oven"", ""Lockbox"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",$54.00,31,365,31.0,31.0,365.0,365.0,31.0,365.0,,t,0,15,45,99,2025-06-26,0,0,0,99,0,0,0.0,,,,,,,,,,C0523710491,f,22,0,22,0,
1308,1371846648224821367,https://www.airbnb.com/rooms/1371846648224821367,20250625193454,2025-06-26,city scrape,Cozy 2Bedroom apt in Cambridge with parking,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM3MTg0NjY0ODIyNDgyMTM2Nw==/original/432f0986-e017-4156-9872-5090995a0a7e.jpeg,417546358,https://www.airbnb.com/users/show/417546358,Luca,2021-08-08,,,within an hour,100%,93%,,https://a0.muscache.com/im/pictures/user/be78100c-c86f-4834-9569-f076328e4e11.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/be78100c-c86f-4834-9569-f076328e4e11.jpg?aki_policy=profile_x_medium,Beacon Hill,293.0,422.0,"['email', 'phone']",t,t,,North Cambridge,,42.39302,-71.13204,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Paid washer \u2013 In building"", ""Conditioner"", ""Refrigerator"", ""Dishes and silverware"", ""Room-darkening shades"", ""Fire extinguisher"", ""Self check-in"", ""Shampoo"", ""Private entrance"", ""Paid dryer \u2013 In building"", ""Smoke alarm"", ""Essentials"", ""Body soap"", ""Hot water"", ""Microwave"", ""Kitchen"", ""Hangers"", ""Free parking on premises"", ""Hot water kettle"", ""Cooking basics"", ""Stove"", ""Coffee maker: drip coffee maker"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Central heating"", ""Keypad"", ""TV"", ""Wifi""]",$165.00,29,365,2.0,29.0,365.0,365.0,24.9,365.0,,t,12,42,72,193,2025-06-26,7,7,1,171,0,255,42075.0,2025-03-16,2025-06-15,4.14,4.43,4.57,4.71,4.71,4.14,4.0,,f,2,2,0,0,2.04
1311,1379008241594306699,https://www.airbnb.com/rooms/1379008241594306699,20250625193454,2025-06-27,previous scrape,Black Sheep restaurant features fireman regalia,The Deluxe King Room is ideal for single or double occupancy and has room to spread out. The deluxe king room comes equipped with sound-proof windows that open. All guest rooms are decorated with bespoke artwork and custom furniture. The bathroom features a tub & shower.,,https://a0.muscache.com/pictures/prohost-api/Hosting-1379008241594306699/original/6306ce71-d039-4eb0-a932-7e33dbdcba09.jpeg,684804532,https://www.airbnb.com/users/show/684804532,Kendall Hotel,2025-03-17,,"The Kendall Hotel, where historic elegance harmonizes with modern sophistication in the heart of Cambridge. Nestled in a prime location near Kendall Square, our boutique hotel offers a refined escape with spacious accommodations and thoughtful amenities. Indulge in culinary delights at our top-class restaurant, complemented by attentive service from our smart and engaging staff.",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_x_medium,Area 2/MIT,6.0,6.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.362231,-71.087385,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Iron"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Paid parking on premises"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",,1,365,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,0,2025-06-27,0,0,0,0,0,0,,,,,,,,,,,,t,6,0,6,0,
1312,1379008242253723111,https://www.airbnb.com/rooms/1379008242253723111,20250625193454,2025-06-27,previous scrape,Charming Americana elements & homey vibe,"The Classic Queen room is petite in size, but refined in style. Intimate and ideal for solo travelers on a 1-2-night stay. The classic queen rooms are located in the original firehouse section of the hotel; all queen rooms are on the 2nd & 3rd floor. The sound-proof windows in the queen rooms do not open. The bathroom features a tub & shower. All guest rooms are decorated with bespoke artwork and custom furniture.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1379008242253723111/original/c9837fe6-1a53-4433-98a2-175f1a2abd35.jpeg,684804532,https://www.airbnb.com/users/show/684804532,Kendall Hotel,2025-03-17,,"The Kendall Hotel, where historic elegance harmonizes with modern sophistication in the heart of Cambridge. Nestled in a prime location near Kendall Square, our boutique hotel offers a refined escape with spacious accommodations and thoughtful amenities. Indulge in culinary delights at our top-class restaurant, complemented by attentive service from our smart and engaging staff.",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_x_medium,Area 2/MIT,6.0,6.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.362231,-71.087385,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Iron"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Paid parking on premises"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",,1,365,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,0,2025-06-27,0,0,0,0,0,0,,,,,,,,,,,,t,6,0,6,0,
1313,1379008321349745029,https://www.airbnb.com/rooms/1379008321349745029,20250625193454,2025-06-27,previous scrape,Early American décor & accessible features,"ADA door with peephole at the mid-door level. The room is appointed with 1 king bed with 1 chair and a desk which will accommodate a wheelchair. The Bathroom has a roll under sink. Two grab bars are situated around the toilet area for accessibility. Equipped with roll in shower, or Handicap Tub with two grab bars positioned around the area with a hand-held shower. A full length mirror is appointed on the wall outside the bath area.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1379008321349745029/original/48e32e72-868f-459f-80f0-9b6032c20f97.jpeg,684804532,https://www.airbnb.com/users/show/684804532,Kendall Hotel,2025-03-17,,"The Kendall Hotel, where historic elegance harmonizes with modern sophistication in the heart of Cambridge. Nestled in a prime location near Kendall Square, our boutique hotel offers a refined escape with spacious accommodations and thoughtful amenities. Indulge in culinary delights at our top-class restaurant, complemented by attentive service from our smart and engaging staff.",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_x_medium,Area 2/MIT,6.0,6.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.362231,-71.087385,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Iron"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Paid parking on premises"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",,1,365,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,0,2025-06-27,0,0,0,0,0,0,,,,,,,,,,,,t,6,0,6,0,
1314,1379008342390587610,https://www.airbnb.com/rooms/1379008342390587610,20250625193454,2025-06-27,previous scrape,Full kitchen and original artwork,"The One-Bedroom Suite is Pied a Terre – inspired space, equipped with a full kitchen complete with a full-size refrigerator, microwave, stove-top, dishwasher and cooking and eating accoutrements. The living space offers a dining table, and living room with a sofa-bed, flat screen television, and separate bedroom with a king size bed. The bathroom offers a large whirlpool tub, and separate walk-in shower. Original artwork adorns each suite.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1379008342390587610/original/057606aa-127b-4da1-ba54-e47b426c6746.jpeg,684804532,https://www.airbnb.com/users/show/684804532,Kendall Hotel,2025-03-17,,"The Kendall Hotel, where historic elegance harmonizes with modern sophistication in the heart of Cambridge. Nestled in a prime location near Kendall Square, our boutique hotel offers a refined escape with spacious accommodations and thoughtful amenities. Indulge in culinary delights at our top-class restaurant, complemented by attentive service from our smart and engaging staff.",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_x_medium,Area 2/MIT,6.0,6.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.362231,-71.087385,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Iron"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Paid parking on premises"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",,1,365,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,0,2025-06-27,0,0,0,0,0,0,,,,,,,,,,,,t,6,0,6,0,
1315,1379008406971631030,https://www.airbnb.com/rooms/1379008406971631030,20250625193454,2025-06-27,previous scrape,Cozy former firehouse turned hotel,The Superior Double Queen room is outfitted with two queen beds and space to add a rollaway bed. The superior double queen room comes equipped with sound-proof windows that open. This guest room can accommodate a roll away bed*. All guest rooms are decorated with bespoke artwork and custom furniture. The bathroom features a tub & shower.,,https://a0.muscache.com/pictures/prohost-api/Hosting-1379008406971631030/original/04a9511d-584e-4592-96aa-d8e26b94b469.jpeg,684804532,https://www.airbnb.com/users/show/684804532,Kendall Hotel,2025-03-17,,"The Kendall Hotel, where historic elegance harmonizes with modern sophistication in the heart of Cambridge. Nestled in a prime location near Kendall Square, our boutique hotel offers a refined escape with spacious accommodations and thoughtful amenities. Indulge in culinary delights at our top-class restaurant, complemented by attentive service from our smart and engaging staff.",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_x_medium,Area 2/MIT,6.0,6.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.362231,-71.087385,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Iron"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Paid parking on premises"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",,1,365,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,0,2025-06-27,0,0,0,0,0,0,,,,,,,,,,,,t,6,0,6,0,
1316,1379008429103956646,https://www.airbnb.com/rooms/1379008429103956646,20250625193454,2025-06-27,previous scrape,Historic gem near Kendall Square,"The Superior King Room is a generous size guest room with a seating area that includes a queen size sofa-bed bed, and desk space to work. The superior king room comes equipped with sound-proof windows that open.",,https://a0.muscache.com/pictures/prohost-api/Hosting-1379008429103956646/original/2cc24f33-7175-4317-b00b-b70417d5bffe.jpeg,684804532,https://www.airbnb.com/users/show/684804532,Kendall Hotel,2025-03-17,,"The Kendall Hotel, where historic elegance harmonizes with modern sophistication in the heart of Cambridge. Nestled in a prime location near Kendall Square, our boutique hotel offers a refined escape with spacious accommodations and thoughtful amenities. Indulge in culinary delights at our top-class restaurant, complemented by attentive service from our smart and engaging staff.",within an hour,100%,50%,f,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/7ef644d8-90df-41f1-94a6-1a64881616c2.jpeg?aki_policy=profile_x_medium,Area 2/MIT,6.0,6.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.362231,-71.087385,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Iron"", ""Elevator"", ""Hair dryer"", ""Room-darkening shades"", ""Self check-in"", ""Shampoo"", ""Smoke alarm"", ""Essentials"", ""Hot water"", ""Hangers"", ""Paid parking on premises"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Building staff"", ""Air conditioning"", ""Carbon monoxide alarm"", ""TV"", ""Wifi""]",,1,365,1.0,1.0,731.0,731.0,1.0,731.0,,t,0,0,0,0,2025-06-27,0,0,0,0,0,0,,,,,,,,,,,,t,6,0,6,0,
1333,1389043547642682075,https://www.airbnb.com/rooms/1389043547642682075,20250625193454,2025-06-26,city scrape,North End Downtown Apt | 4BR 2BATH,"*This unit is in North End, NOT Cambridge. A technical issue is causing map errors, but the unit is confirmed in North End.<br /><br />Enjoy a modern luxury experience at this centrally-located modern 4 BEDROOM/2 BATHROOM home in Boston. Minutes away from all attractions and public transportation.<br /><br />✅ 5 minute walk from Subway<br />✅ 15 minute walk to Downtown <br />✅ Recent renovated<br /><br />BOOK NOW for an unforgettable blend of modern luxury, prime location, and peaceful respite. Your ideal Boston stay awaits",,https://a0.muscache.com/pictures/hosting/Hosting-1370434405601054381/original/455167fe-0404-457d-a0d7-df1e69e9a570.jpeg,502043395,https://www.airbnb.com/users/show/502043395,Tra My,2023-02-20,"Boston, MA","Thank you for viewing my page! 
Book now for a hotel style experience while feeling just at home with our modern design. My homes offer rich decadents, luxury service, and outstanding amenities. You will find nearby business districts, theme parks, shopping malls, and beautiful beaches. We pride ourselves on 5-star hotel standards of cleanliness.",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/User/original/0e5ce41c-8d15-4d67-b9e6-b2319f266b00.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/0e5ce41c-8d15-4d67-b9e6-b2319f266b00.jpeg?aki_policy=profile_x_medium,Columbus Park / Andrew Square,43.0,45.0,"['email', 'phone']",t,t,,Area 2/MIT,,42.36125,-71.0794,Entire rental unit,Entire home/apt,12,2.0,2 baths,4.0,5.0,"[""Children\u2019s dinnerware"", ""Baking sheet"", ""Heating"", ""Books and reading material"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Conditioner"", ""Laundromat nearby"", ""Dishwasher"", ""Wine glasses"", ""First aid kit"", ""Coffee"", ""Iron"", ""Washer"", ""Clothing storage"", ""Refrigerator"", ""Dishes and silverware"", ""High chair"", ""Hair dryer"", ""Room-darkening shades"", ""Fire extinguisher"", ""Pack \u2019n play/Travel crib"", ""Blender"", ""Self check-in"", ""Rice maker"", ""Shampoo"", ""Board games"", ""Oven"", ""Private entrance"", ""Noise decibel monitors on property"", ""Extra pillows and blankets"", ""Smoke alarm"", ""Body soap"", ""Hot water"", ""Drying rack for clothing"", ""Microwave"", ""Freezer"", ""Smart lock"", ""Exterior security cameras on property"", ""Hangers"", ""Hot water kettle"", ""Cooking basics"", ""Toaster"", ""Stove"", ""Dryer"", ""Paid parking garage off premises"", ""Crib"", ""Shower gel"", ""Bed linens"", ""Dedicated workspace"", ""Cleaning products"", ""Baby bath"", ""Dining table"", ""Air conditioning"", ""Carbon monoxide alarm"", ""Kitchen"", ""Long term stays allowed"", ""TV"", ""Wifi""]",$514.00,2,365,1.0,3.0,365.0,365.0,2.3,365.0,,t,8,23,37,277,2025-06-26,8,8,4,114,0,48,24672.0,2025-04-14,2025-06-16,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,8,4,4,0,3.24
